YEAR,FILED,TOLID,OFFICE,CANAL,AREA,VARITE,AGE,Y,TON
1400,04-09,1,2,04,23.45,CP73,P,81.61,1693.41
1400,04-11,1,2,04,9.78,CP69,R1,26.08,255.09
1400,04-11,1,2,04,13.82,CP69,P,75.62,1045.05
1400,04-13,1,2,04,23.23,CP69,R2,34.30,796.72
1400,04-15,1,2,04,5.33,CP69,R1,27.78,148.08
1400,04-15,1,2,04,16.51,CP69,P,50.96,841.27
1400,04-17,1,2,04,23.10,CP69,P,64.77,1340.69
1400,04-19,1,2,04,23.82,CP69,P,93.28,538.22
1400,04-21,1,2,04,9.36,CP69,P,NOT FOUND,NOT FOUND
1400,04-23,1,2,04,8.06,CP69,P,73.40,591.57
1400,04-25,1,2,04,7.21,CP69,P,70.71,509.81
1400,04-27,1,2,04,7.99,CP69,P,78.89,630.34
1400,04-29,1,2,04,12.36,CP69,P,77.85,962.18
1400,04-31,1,2,04,11.24,CP69,P,74.65,839.10
1400,04-33,1,2,04,13.90,CP69,P,62.26,865.40
1400,04-35,1,2,04,14.64,CP69,P,73.99,1083.24
1400,04-37,1,2,04,10.16,CP69,P,68.75,698.51
1400,05-01,1,1,05,0.00,IRC,R3,NOT FOUND,NOT FOUND
1400,05-02,1,1,05,0.00,CP69,R9,NOT FOUND,NOT FOUND
1400,05-03,1,1,05,24.51,CP73,R2,40.53,993.43
1400,05-04,1,1,05,23.24,CP69,R2,71.29,1656.77
1400,05-05,1,1,05,22.42,CP73,R3,32.91,737.87
1400,05-06,1,1,05,23.40,CP73,R2,55.04,1287.82
1400,05-07,1,1,05,23.30,CP73,R2,46.48,1082.97
1400,05-08,1,1,05,22.55,CP73,R2,51.33,1157.56
1400,05-09,1,1,05,23.74,CP73,R2,44.99,1068.09
1400,05-10,1,1,05,23.97,CP73,R3,46.47,1113.83
1400,05-11,1,1,05,23.41,CP73,R2,50.61,1184.76
1400,05-12,1,1,05,23.65,CP73,R2,54.30,1284.14
1400,05-13,1,1,05,23.90,CP73,R2,65.06,1554.83
1400,05-14,1,1,05,23.15,CP73,R2,55.39,1282.26
1400,05-15,1,1,05,22.72,CP73,P,100.67,2287.21
1400,05-16,1,1,05,23.24,CP73,R1,68.91,1601.45
1400,05-17,1,1,05,16.91,CP69,P,75.77,1281.28
1400,05-18,1,1,05,22.19,CP73,R3,39.61,878.96
1400,05-19,1,1,05,22.89,IRC,P,92.06,2107.20
1400,05-20,1,1,05,22.91,CP73,R3,53.66,1229.25
1400,05-21,1,1,05,23.34,CP57,P,81.42,1900.37
1400,05-22,1,1,05,23.09,CP73,R2,44.17,1019.86
1400,05-23,1,1,05,23.04,CP73,R2,59.80,1377.71
1400,05-24,1,1,05,23.42,CP73,R3,47.78,1119.08
1400,05-25,1,1,05,23.96,CP69,R8,68.22,1634.52
1400,05-26,1,1,05,23.28,CP69,R2,75.02,1746.49
1400,05-27,1,1,05,23.43,CP73,R3,59.13,1385.48
1400,05-28,1,1,05,0.00,CP69,R5,NOT FOUND,NOT FOUND
1400,05-29,1,1,05,2.78,CP57,R1,38.00,105.64
1400,05-29,1,1,05,20.03,CP69,P,53.37,1069.03
1400,05-31,1,1,05,11.44,CP73,R1,42.78,489.46
1400,05-31,1,1,05,11.55,CP69,P,66.55,768.68
1400,05-32,1,1,05,0.95,IRC,R1,NOT FOUND,NOT FOUND
1400,05-32,1,1,05,0.00,CP69,R1,NOT FOUND,NOT FOUND
1400,06-01,1,2,06,23.90,CP69,R2,45.73,1092.88
1400,06-02,1,2,06,23.94,CP69,R2,36.01,862.13
1400,06-03,1,2,06,23.40,CP69,R2,54.05,1264.67
1400,06-04,1,2,06,23.31,CP48,R1,15.22,354.80
1400,06-05,1,2,06,23.09,CP57,P,74.24,1714.16
1400,06-06,1,2,06,23.78,CP48,R1,20.80,494.71
1400,06-07,1,2,06,23.59,CP73,P,67.64,1595.64
1400,06-08,1,2,06,22.94,CP69,R2,40.66,932.65
1400,06-09,1,2,06,23.08,CP73,P,75.40,1740.18
1400,06-10,1,2,06,23.40,CP69,R1,44.33,1037.34
1400,06-11,1,2,06,23.40,CP73,P,75.60,1769.07
1400,06-12,1,2,06,23.11,CP69,R2,22.75,525.72
1400,06-13,1,2,06,23.17,CP73,P,90.44,2095.57
1400,06-14,1,2,06,8.08,IRC,R1,15.64,126.41
1400,06-14,1,2,06,0.00,IRC,R5,NOT FOUND,NOT FOUND
1400,06-15,1,2,06,22.27,CP69,P,56.74,1263.56
1400,06-16,1,2,06,0.00,CP69,R2,NOT FOUND,NOT FOUND
1400,06-17,1,2,06,22.48,CP69,R1,42.96,965.79
1400,06-18,1,2,06,3.83,CP69,R1,54.68,209.44
1400,06-18,1,2,06,18.84,CP69,P,51.92,978.24
1400,07-02,1,1,07,24.32,CP69,R3,46.44,1129.49
1400,07-04,1,1,07,23.54,CP69,P,94.35,2220.95
1400,07-06,1,1,07,23.22,CP73,R4,41.29,958.69
1400,07-08,1,1,07,24.05,CP73,R3,50.05,1203.73
1400,07-10,1,1,07,22.98,CP73,P,97.66,1687.60
1400,07-12,1,1,07,22.22,CP73,R3,50.81,1128.89
1400,07-14,1,1,07,23.28,CP73,R4,66.88,1556.99
1400,07-16,1,1,07,12.60,CP69,R1,45.12,568.46
1400,07-16,1,1,07,10.07,CP69,P,100.50,1012.08
1400,07-18,1,1,07,12.18,CP69,R1,33.97,413.79
1400,07-18,1,1,07,9.67,CP69,P,74.70,722.32
1400,07-20,1,1,07,22.97,CP73,R1,55.60,1277.07
1400,07-22,1,1,07,0.41,CP69,R3,73.02,29.94
1400,07-22,1,1,07,1.77,CP69,R2,83.88,148.46
1400,07-22,1,1,07,9.25,CP69,R1,95.09,879.59
1400,07-22,1,1,07,11.57,CP73,R4,78.93,913.23
1400,07-24,1,1,07,11.00,CP69,P,96.80,1064.81
1400,07-32,1,1,07,0.00,CP69,R1,NOT FOUND,NOT FOUND
1400,08-01,1,2,08,23.71,CP48,R1,28.56,677.08
1400,08-03,1,2,08,23.56,CP48,R1,33.76,795.46
1400,08-05,1,2,08,23.69,CP48,R1,36.61,867.28
1400,08-07,1,2,08,23.35,CP73,R1,50.50,1179.18
1400,08-09,1,2,08,23.36,CP73,R1,40.35,942.55
1400,08-11,1,2,08,23.30,CP73,R1,32.35,753.67
1400,08-13,1,2,08,23.40,CP73,R1,48.62,1137.64
1400,08-15,1,2,08,22.40,CP69,P,64.45,1443.64
1400,08-17,1,2,08,22.75,CP69,P,81.84,1861.86
1400,08-19,1,2,08,21.94,CP69,P,76.03,1668.13
1400,08-19,1,2,08,1.45,CP57,P,103.29,149.77
1400,08-21,1,2,08,23.76,CP69,P,86.48,2054.87
1400,08-23,1,2,08,3.05,CP69,R1,33.60,102.47
1400,08-23,1,2,08,20.45,CP69,P,67.22,1374.68
1400,08-25,1,2,08,23.43,CP69,P,57.69,1351.74
1400,08-27,1,2,08,23.56,CP69,P,68.57,1615.50
1400,08-29,1,2,08,23.49,CP69,R1,36.08,847.56
1400,08-31,1,2,08,20.92,CP69,P,53.96,1128.85
1400,09-02,1,1,09,24.48,CP69,P,91.25,2233.80
1400,09-04,1,1,09,23.68,CP69,P,101.86,2412.15
1400,09-06,1,1,09,23.25,CP48,P,102.49,2382.85
1400,09-08,1,1,09,23.47,CP48,P,95.82,2248.87
1400,09-10,1,1,09,23.48,CP69,R2,48.39,1136.20
1400,09-12,1,1,09,23.25,CP69,R2,75.92,1765.18
1400,09-14,1,1,09,23.72,CP69,R2,41.92,994.38
1400,09-16,1,1,09,22.82,CP73,P,106.28,2375.38
1400,09-18,1,1,09,23.21,CP69,P,91.02,1886.80
1400,09-20,1,1,09,23.58,CP69,R2,52.90,1247.37
1400,09-22,1,1,09,23.60,CP48,R4,35.39,835.10
1400,09-24,1,1,09,23.77,CP69,P,90.69,2155.79
1400,09-26,1,1,09,23.60,CP69,R2,63.81,1505.91
1400,09-28,1,1,09,22.39,CP69,R2,73.94,1655.56
1400,09-30,1,1,09,14.02,CP69,R3,57.72,809.20
1400,09-32,1,1,09,14.26,CP48,R5,36.99,527.42
1400,10-01,1,2,10,24.10,CP73,R1,35.74,861.23
1400,10-03,1,2,10,23.39,CP73,R1,40.54,948.13
1400,10-05,1,2,10,24.10,CP73,R1,43.05,1037.54
1400,10-07,1,2,10,23.90,CP73,R1,36.06,861.89
1400,10-09,1,2,10,24.00,CP73,R1,22.97,551.22
1400,10-11,1,2,10,23.95,CP73,R1,30.95,741.16
1400,10-13,1,2,10,23.50,CP73,R1,35.73,839.64
1400,10-15,1,2,10,22.70,CP69,R1,45.85,1040.85
1400,10-17,1,2,10,22.70,CP69,R1,47.97,1088.89
1400,10-19,1,2,10,23.80,CP69,R1,45.74,1088.50
1400,10-21,1,2,10,23.60,CP69,R1,47.07,1110.84
1400,10-23,1,2,10,23.55,CP69,R1,42.85,1009.17
1400,10-25,1,2,10,23.80,CP69,R1,52.22,1242.76
1400,10-27,1,2,10,23.94,CP69,R1,40.97,980.84
1400,10-29,1,2,10,23.40,CP69,R1,30.39,711.14
1400,10-31,1,2,10,7.21,CP69,R1,39.91,287.75
1400,11-02,1,1,11,23.37,CP69,P,103.97,2429.72
1400,11-04,1,1,11,23.13,CP69,P,105.44,2438.80
1400,11-06,1,1,11,23.00,CP69,R1,70.83,1629.16
1400,11-08,1,1,11,23.18,CP69,R2,68.53,1588.62
1400,11-10,1,1,11,2.77,CP48,R1,NOT FOUND,NOT FOUND
1400,11-10,1,1,11,19.67,CP73,P,112.22,2207.32
1400,11-12,1,1,11,11.06,IRC,R1,86.24,953.81
1400,11-12,1,1,11,11.80,IRC,P,125.04,1475.42
1400,11-14,1,1,11,22.95,CP73,P,105.79,2427.83
1400,11-16,1,1,11,22.61,CP69,R3,59.51,1345.50
1400,11-18,1,1,11,22.18,CP69,R3,57.27,1115.13
1400,11-20,1,1,11,22.69,CP48,R4,37.51,851.05
1400,11-22,1,1,11,0.00,CP73,R4,NOT FOUND,NOT FOUND
1400,11-24,1,1,11,0.00,CP73,R4,NOT FOUND,NOT FOUND
1400,11-26,1,1,11,0.00,CP73,R4,NOT FOUND,NOT FOUND
1400,11-28,1,1,11,20.02,CP48,R3,47.45,950.02
1400,11-30,1,1,11,9.52,CP69,R2,82.04,781.06
1400,12-02,1,2,12,23.90,CP73,R1,23.43,559.95
1400,12-04,1,2,12,23.60,CP73,R1,21.56,508.92
1400,12-06,1,2,12,23.60,CP73,R1,19.42,458.42
1400,12-08,1,2,12,23.75,CP73,R1,17.52,416.09
1400,12-10,1,2,12,23.60,CP73,R1,20.93,493.84
1400,12-12,1,2,12,23.81,CP73,R1,25.07,596.95
1400,12-14,1,2,12,23.65,CP73,R1,20.98,496.10
1400,12-15,1,2,12,20.10,CP69,R1,46.23,929.20
1400,12-16,1,2,12,22.20,CP69,R1,34.30,761.53
1400,12-17,1,2,12,22.55,CP73,R1,32.24,726.95
1400,12-18,1,2,12,22.91,CP69,R1,50.04,1146.40
1400,12-19,1,2,12,23.50,CP73,R1,25.55,600.45
1400,12-20,1,2,12,23.50,CP69,R1,57.85,1359.56
1400,12-21,1,2,12,23.70,CP73,R1,21.17,501.82
1400,12-22,1,2,12,23.46,CP69,R1,47.42,1112.39
1400,12-23,1,2,12,10.49,CP69,R1,43.59,457.21
1400,12-23,1,2,12,13.17,CP69,P,62.97,829.38
1400,12-24,1,2,12,23.41,CP69,R1,36.06,844.16
1400,12-25,1,2,12,23.46,CP69,R1,47.47,1113.57
1400,12-26,1,2,12,11.41,CP69,R1,42.10,480.37
1400,12-26,1,2,12,11.89,CP69,P,71.19,846.47
1400,12-27,1,2,12,3.69,CP69,R1,36.01,132.89
1400,12-27,1,2,12,20.92,CP69,P,52.46,1097.41
1400,12-28,1,2,12,14.63,CP69,R1,47.85,699.99
1400,12-28,1,2,12,9.07,CP69,P,49.05,444.88
1400,12-30,1,2,12,14.40,CP69,R1,49.80,717.15
1400,13-02,1,1,13,12.94,CP69,R3,55.30,715.60
1400,13-02,1,1,13,10.00,CP69,P,108.00,1079.96
1400,13-04,1,1,13,23.06,CP69,P,95.58,2204.05
1400,13-06,1,1,13,12.79,CP69,R2,71.22,910.87
1400,13-06,1,1,13,10.00,CP69,P,94.40,943.98
1400,13-08,1,1,13,12.73,CP69,R2,76.50,973.89
1400,13-08,1,1,13,10.00,CP69,P,87.82,878.16
1400,13-10,1,1,13,22.65,CP69,R2,73.75,1670.36
1400,13-12,1,1,13,22.83,CP69,R3,78.38,1789.49
1400,13-14,1,1,13,22.93,CP69,R2,79.10,1813.80
1400,13-16,1,1,13,22.60,CP69,R2,77.70,1755.95
1400,13-18,1,1,13,21.94,CP69,R3,81.00,1777.23
1400,13-20,1,1,13,22.19,CP69,R3,69.08,1532.96
1400,13-22,1,1,13,22.92,CP69,R4,66.06,1514.18
1400,13-24,1,1,13,22.60,CP69,R2,74.51,1683.87
1400,13-26,1,1,13,22.91,CP69,R3,73.59,1686.04
1400,13-28,1,1,13,15.19,CP69,R2,89.24,1355.61
1400,14-01,2,4,14,4.64,CP73,R1,48.56,225.31
1400,14-01,2,4,14,19.39,CP73,P,55.93,1084.55
1400,14-02,2,4,14,24.21,CP69,R1,50.48,1222.03
1400,14-03,2,4,14,23.88,IRC,R1,26.94,643.40
1400,14-04,2,4,14,23.48,CP69,R1,36.36,853.85
1400,14-05,2,4,14,23.70,CP73,R1,20.89,327.93
1400,14-06,2,4,14,23.40,CP69,R1,42.22,987.94
1400,14-07,2,4,14,23.84,CP73,R1,13.12,234.00
1400,14-08,2,4,14,23.74,CP73,P,57.63,1368.10
1400,14-09,2,4,14,23.86,CP73,R1,24.80,442.98
1400,14-10,2,4,14,23.82,CP69,R1,27.13,646.33
1400,14-11,2,4,14,23.80,CP73,R1,16.15,384.30
1400,14-12,2,4,14,23.52,CP69,R1,31.86,749.32
1400,14-13,2,4,14,23.65,CP73,R1,36.38,860.29
1400,14-14,2,4,14,23.80,CP69,R1,30.57,727.51
1400,14-15,2,4,14,22.37,CP69,R1,52.96,1184.62
1400,14-16,2,4,14,22.38,CP69,R1,49.38,1105.10
1400,14-17,2,4,14,10.98,CP69,R1,61.70,677.50
1400,14-17,2,4,14,11.50,CP69,P,78.10,898.20
1400,14-18,2,4,14,22.66,CP73,P,71.49,1619.95
1400,14-19,2,4,14,23.39,CP69,P,56.39,1278.95
1400,14-20,2,4,14,23.47,CP69,P,73.73,1730.52
1400,14-21,2,4,14,23.55,CP69,R1,44.25,1042.19
1400,14-22,2,4,14,23.82,CP69,R1,34.09,811.93
1400,14-23,2,4,14,23.40,CP69,R3,31.38,734.31
1400,14-24,2,4,14,23.57,CP69,R1,34.22,806.49
1400,14-25,2,4,14,23.50,CP69,R3,35.13,825.62
1400,14-26,2,4,14,10.61,CP69,R1,59.14,627.44
1400,14-26,2,4,14,12.29,CP69,P,88.53,1088.08
1400,14-27,2,4,14,18.82,CP69,R2,37.70,709.51
1400,14-28,2,4,14,19.70,CP69,P,68.08,1341.25
1400,15-01,2,3,15,0.95,CP69,R1,NOT FOUND,NOT FOUND
1400,15-01,2,3,15,23.34,CP69,R2,24.50,431.97
1400,15-01,2,3,15,3.00,CP69,P,NOT FOUND,NOT FOUND
1400,15-02,2,3,15,24.56,CP69,R1,28.30,695.12
1400,15-03,2,3,15,23.14,CP69,R2,43.39,1004.16
1400,15-04,2,3,15,23.60,CP69,R1,32.48,766.48
1400,15-05,2,3,15,23.40,CP69,R2,60.97,1365.75
1400,15-06,2,3,15,23.61,CP73,R1,24.45,474.67
1400,15-07,2,3,15,23.60,CP69,R2,49.02,1156.88
1400,15-08,2,3,15,23.34,CP48,P,99.68,2326.59
1400,15-09,2,3,15,18.61,CP69,R3,59.84,875.47
1400,15-09,2,3,15,5.00,CP69,P,111.09,555.44
1400,15-10,2,3,15,23.57,CP73,R1,49.63,1169.70
1400,15-11,2,3,15,23.44,CP69,R3,56.35,1320.93
1400,15-12,2,3,15,9.64,CP73,R1,71.31,524.16
1400,15-12,2,3,15,13.86,CP73,P,119.08,1650.39
1400,15-13,2,3,15,23.45,CP73,P,103.74,2432.79
1400,15-14,2,3,15,23.76,CP73,R1,45.71,946.68
1400,15-15,2,3,15,23.27,CP69,P,126.77,1383.04
1400,15-16,2,3,15,0.00,CP73,R4,NOT FOUND,NOT FOUND
1400,15-17,2,3,15,0.00,CP69,R4,NOT FOUND,NOT FOUND
1400,15-18,2,3,15,0.00,CP69,R3,NOT FOUND,NOT FOUND
1400,15-19,2,3,15,0.00,CP69,R4,NOT FOUND,NOT FOUND
1400,15-20,2,3,15,0.00,CP48,R3,NOT FOUND,NOT FOUND
1400,15-21,2,3,15,23.65,CP73,P,103.99,2459.37
1400,15-22,2,3,15,23.58,CP57,P,96.39,2272.97
1400,15-23,2,3,15,23.88,CP73,P,107.97,2578.25
1400,15-24,2,3,15,23.64,CP73,P,115.76,1913.51
1400,15-25,2,3,15,23.33,CP69,P,118.93,2774.54
1400,15-26,2,3,15,0.00,CP73,R4,NOT FOUND,NOT FOUND
1400,15-27,2,3,15,15.52,CP69,R4,76.83,1192.44
1400,15-28,2,3,15,0.00,CP73,R4,NOT FOUND,NOT FOUND
1400,16-01,2,4,16,24.10,CP73,R1,30.64,738.44
1400,16-02,2,4,16,23.80,CP48,R1,25.04,595.91
1400,16-03,2,4,16,23.60,CP48,R1,26.42,623.45
1400,16-04,2,4,16,23.42,CP48,R1,22.02,515.74
1400,16-05,2,4,16,23.50,CP48,R1,20.99,493.26
1400,16-06,2,4,16,23.63,CP73,R1,14.66,258.37
1400,16-07,2,4,16,23.65,CP48,R1,30.66,725.01
1400,16-08,2,4,16,23.60,CP73,R1,13.73,214.19
1400,16-09,2,4,16,23.40,CP48,R1,23.31,545.57
1400,16-10,2,4,16,23.75,CP73,R1,10.42,174.51
1400,16-11,2,4,16,23.45,CP48,R1,27.93,654.97
1400,16-12,2,4,16,23.77,CP73,R1,12.17,179.68
1400,16-13,2,4,16,23.61,CP48,R1,24.22,571.89
1400,16-14,2,4,16,23.67,CP73,R1,15.56,274.96
1400,16-15,2,4,16,22.35,CP69,P,43.76,978.10
1400,16-16,2,4,16,2.82,CP69,R1,40.11,113.12
1400,16-16,2,4,16,3.66,CP69,R5,11.85,43.38
1400,16-16,2,4,16,16.00,CP69,P,67.74,1083.83
1400,16-17,2,4,16,23.05,CP69,P,53.53,1233.88
1400,16-18,2,4,16,22.15,CP69,R1,32.21,580.68
1400,16-19,2,4,16,23.76,CP69,R1,27.03,642.28
1400,16-20,2,4,16,23.58,CP69,R1,14.92,336.96
1400,16-21,2,4,16,23.82,CP69,P,28.56,680.33
1400,16-22,2,4,16,23.72,CP69,R1,24.12,379.18
1400,16-23,2,4,16,23.60,CP69,P,35.39,835.21
1400,16-24,2,4,16,0.00,CP69,R4,NOT FOUND,NOT FOUND
1400,16-25,2,4,16,23.60,CP69,R1,24.85,586.42
1400,16-26,2,4,16,0.00,CP69,R4,NOT FOUND,NOT FOUND
1400,16-27,2,4,16,22.12,CP69,R1,33.90,749.85
1400,16-28,2,4,16,3.93,CP69,R1,33.60,132.04
1400,16-28,2,4,16,16.30,CP69,P,49.44,596.24
1400,17-02,2,3,17,24.20,CP73,R1,44.99,1088.66
1400,17-03,2,3,17,23.08,CP73,R1,39.98,922.79
1400,17-04,2,3,17,23.61,CP73,R1,55.40,1307.94
1400,17-05,2,3,17,23.30,CP73,R1,51.88,1208.74
1400,17-06,2,3,17,23.64,CP73,R1,23.09,545.82
1400,17-07,2,3,17,23.45,CP73,R1,48.68,1141.59
1400,17-08,2,3,17,23.80,CP73,R1,34.80,828.17
1400,17-09,2,3,17,23.50,CP73,R1,58.63,1377.88
1400,17-10,2,3,17,2.07,CP69,R1,52.17,107.99
1400,17-10,2,3,17,4.75,CP69,R2,44.84,212.97
1400,17-10,2,3,17,16.00,IRC,R2,44.78,716.53
1400,17-11,2,3,17,0.00,CP73,R3,NOT FOUND,NOT FOUND
1400,17-12,2,3,17,2.06,CP69,R1,NOT FOUND,NOT FOUND
1400,17-12,2,3,17,5.30,IRC,R2,21.31,112.92
1400,17-12,2,3,17,5.73,CP69,R2,56.21,322.08
1400,17-12,2,3,17,10.30,CP69,P,86.87,804.41
1400,17-13,2,3,17,0.00,CP73,R1,NOT FOUND,NOT FOUND
1400,17-13,2,3,17,0.00,CP73,R3,NOT FOUND,NOT FOUND
1400,17-14,2,3,17,23.47,CP69,R2,48.64,1141.69
1400,17-15,2,3,17,23.10,CP69,R1,56.05,1294.70
1400,17-16,2,3,17,4.78,CP69,R1,36.47,174.32
1400,17-16,2,3,17,4.86,CP48,P,NOT FOUND,NOT FOUND
1400,17-16,2,3,17,13.81,CP69,P,85.70,1599.98
1400,17-17,2,3,17,22.66,CP73,R1,54.14,1226.78
1400,17-18,2,3,17,22.80,CP69,R1,74.86,1706.80
1400,17-19,2,3,17,5.91,CP48,R1,59.71,352.89
1400,17-19,2,3,17,17.19,CP48,P,66.28,1139.33
1400,17-20,2,3,17,23.34,CP73,R1,52.04,1214.58
1400,17-21,2,3,17,8.94,CP48,R1,57.57,514.72
1400,17-21,2,3,17,14.82,CP48,P,72.54,1075.08
1400,17-22,2,3,17,23.45,CP73,R1,65.04,1525.10
1400,17-23,2,3,17,22.19,CP73,P,96.92,2271.87
1400,17-23,2,3,17,1.25,CP69,P,NOT FOUND,NOT FOUND
1400,17-24,2,3,17,15.41,CP48,R1,53.44,823.53
1400,17-24,2,3,17,7.50,CP48,P,86.98,652.32
1400,17-25,2,3,17,5.70,CP48,R1,67.57,385.15
1400,17-25,2,3,17,12.00,CP48,P,75.97,911.65
1400,17-26,2,3,17,13.17,CP48,R1,45.16,594.74
1400,17-26,2,3,17,10.44,CP48,P,79.25,827.38
1400,17-27,2,3,17,3.00,CP73,R2,39.51,118.53
1400,17-27,2,3,17,19.54,CP69,R2,66.18,1293.12
1400,17-28,2,3,17,23.88,CP73,R1,70.49,1683.26
1400,18-01,2,4,18,23.80,CP48,R1,27.99,666.13
1400,18-02,2,4,18,23.90,CP73,R1,47.37,1132.19
1400,18-03,2,4,18,23.81,CP48,R1,26.39,628.42
1400,18-04,2,4,18,23.61,CP73,R1,50.24,1186.10
1400,18-05,2,4,18,23.35,CP48,R1,25.99,450.91
1400,18-06,2,4,18,23.72,CP73,R1,30.74,729.16
1400,18-07,2,4,18,23.61,CP48,R1,29.60,698.86
1400,18-08,2,4,18,23.75,CP73,R1,29.58,702.64
1400,18-09,2,4,18,23.20,CP48,R1,17.62,408.85
1400,18-10,2,4,18,23.59,CP73,R1,22.24,524.63
1400,18-11,2,4,18,23.40,CP48,R1,20.18,472.22
1400,18-12,2,4,18,23.71,CP73,R1,22.70,538.24
1400,18-13,2,4,18,18.96,CP48,R1,21.03,398.77
1400,18-13,2,4,18,4.68,IRC,P,39.72,185.87
1400,18-14,2,4,18,23.76,CP73,R1,19.81,411.32
1400,18-15,2,4,18,22.28,CP69,R1,33.25,740.86
1400,18-16,2,4,18,22.40,CP73,R1,NOT FOUND,NOT FOUND
1400,18-17,2,4,18,22.87,CP69,R1,30.07,687.63
1400,18-18,2,4,18,22.78,CP69,R1,NOT FOUND,NOT FOUND
1400,18-19,2,4,18,23.56,CP69,R1,31.20,735.12
1400,18-20,2,4,18,23.53,CP69,R1,38.09,896.36
1400,18-21,2,4,18,23.54,CP69,R1,31.61,744.13
1400,18-22,2,4,18,23.60,CP69,R1,38.16,900.63
1400,18-23,2,4,18,23.51,CP69,R1,24.66,579.79
1400,18-24,2,4,18,23.55,CP69,R1,31.86,750.39
1400,18-25,2,4,18,23.55,CP69,R1,22.61,532.57
1400,18-26,2,4,18,23.56,CP69,R1,37.36,880.21
1400,18-27,2,4,18,12.43,CP69,P,41.93,521.16
1400,18-28,2,4,18,22.58,CP69,R1,24.78,559.55
1400,19-01,2,3,19,24.26,CP69,R1,44.63,1082.68
1400,19-02,2,3,19,24.25,CP69,R1,28.61,693.73
1400,19-03,2,3,19,5.72,CP73,R1,48.88,279.61
1400,19-03,2,3,19,17.59,CP69,P,97.62,1717.18
1400,19-04,2,3,19,23.43,CP69,R1,30.47,714.02
1400,19-05,2,3,19,9.86,CP73,R1,55.13,543.57
1400,19-05,2,3,19,13.44,CP73,P,71.10,955.53
1400,19-06,2,3,19,23.60,CP48,R1,34.08,804.37
